flight_number,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),DepDel15,dest_airport_label,month,day,act_dep_time_hr,act_dep_time_min,sch_dep_time_hr,sch_dep_time_min,wo_time_hr,wo_time_min
1409,315,293,-5,13,0,29,3,15,17,55,18,0,18,8
1445,256,240,-6,15,0,100,3,15,20,45,20,51,21,0
1567,152,140,-4,14,0,14,3,15,7,56,8,0,8,10
1574,141,0,0,0,0,43,3,15,0,0,7,19,0,0
1630,152,163,-2,16,0,14,3,15,16,20,16,22,16,36
1691,148,144,-9,19,0,43,3,15,17,27,17,36,17,46
1718,80,96,13,28,0,8,3,15,7,16,7,3,7,44
1719,135,119,16,13,1,101,3,15,7,16,7,0,7,29
1828,120,114,-5,11,0,45,3,15,5,14,5,19,5,25
1851,148,161,6,22,0,14,3,15,18,37,18,31,18,59
1907,122,117,-1,20,0,45,3,15,7,26,7,27,7,46
1991,131,116,155,23,1,45,3,15,20,38,18,3,21,1
2091,125,128,72,28,1,34,3,15,19,23,18,11,19,51
2194,80,70,48,17,1,8,3,15,13,6,12,18,13,23
2214,123,112,-2,16,0,34,3,15,16,34,16,36,16,50
2328,318,296,40,16,1,29,3,15,7,20,6,40,7,36
2344,119,129,112,16,1,34,3,15,9,22,7,30,9,38
2717,124,112,0,20,0,34,3,15,9,16,9,16,9,36
2737,309,322,17,46,1,29,3,15,11,18,11,1,12,4
2770,153,166,-1,32,0,14,3,15,6,1,6,2,6,33
2778,155,161,-4,29,0,14,3,15,10,1,10,5,10,30
2828,123,123,2,29,0,34,3,15,11,44,11,42,12,13
440,261,254,-3,13,0,100,3,16,17,38,17,41,17,51
476,259,254,-1,20,0,100,3,16,11,17,11,18,11,37
550,73,62,2,16,0,8,3,16,5,34,5,32,5,50
799,76,86,0,18,0,8,3,16,9,0,9,0,9,18
803,139,115,-3,15,0,101,3,16,15,28,15,31,15,43
1151,113,105,21,12,1,34,3,16,6,17,5,56,6,29
1177,119,112,-4,16,0,34,3,16,6,47,6,51,7,3
1344,256,256,-6,24,0,100,3,16,20,45,20,51,21,9
1409,315,306,-2,24,0,29,3,16,17,58,18,0,18,22
1567,152,159,-5,28,0,14,3,16,7,55,8,0,8,23
1574,141,155,-4,14,0,43,3,16,7,15,7,19,7,29
1618,120,115,-7,15,0,34,3,16,20,20,20,27,20,35
1630,152,155,19,21,1,14,3,16,16,41,16,22,17,2
1691,148,129,-6,23,0,43,3,16,17,30,17,36,17,53
1719,141,113,-3,15,0,101,3,16,8,44,8,47,8,59
1828,120,105,-1,15,0,45,3,16,5,18,5,19,5,33
1851,148,136,22,18,1,14,3,16,18,53,18,31,19,11
1907,122,105,-4,17,0,45,3,16,7,23,7,27,7,40
1980,127,113,0,14,0,45,3,16,9,42,9,42,9,56
1991,131,126,9,22,0,45,3,16,18,12,18,3,18,34
2091,125,124,62,22,1,34,3,16,19,13,18,11,19,35
2194,80,66,-2,12,0,8,3,16,12,16,12,18,12,28
2328,318,298,-1,30,0,29,3,16,6,39,6,40,7,9
2344,119,110,-2,19,0,34,3,16,7,28,7,30,7,47
2717,124,109,26,20,1,34,3,16,9,42,9,16,10,2
2737,309,280,-3,15,0,29,3,16,10,58,11,1,11,13
2770,153,165,9,15,0,14,3,16,6,11,6,2,6,26
2778,155,143,-6,14,0,14,3,16,9,59,10,5,10,13
2828,123,0,0,0,0,34,3,16,0,0,11,42,0,0
401,132,111,-5,16,0,45,3,17,15,15,15,20,15,31
426,81,75,2,23,0,8,3,17,11,3,11,1,11,26
440,261,228,-5,10,0,100,3,17,17,36,17,41,17,46
476,259,246,-2,14,0,100,3,17,11,24,11,26,11,38
588,138,123,-6,15,0,101,3,17,19,5,19,11,19,20
649,156,144,-2,15,0,14,3,17,19,47,19,49,20,2
799,76,75,-4,18,0,8,3,17,8,51,8,55,9,9
1151,113,109,-2,17,0,34,3,17,5,54,5,56,6,11
1177,119,120,-2,20,0,34,3,17,6,49,6,51,7,9
1309,151,163,170,32,1,14,3,17,17,9,14,19,17,41
1409,315,265,-2,15,0,29,3,17,17,58,18,0,18,13
1445,256,235,0,19,0,100,3,17,20,51,20,51,21,10
1567,152,147,48,14,1,14,3,17,8,48,8,0,9,2
1574,141,117,-6,17,0,43,3,17,7,13,7,19,7,30
1630,152,146,45,28,1,14,3,17,17,7,16,22,17,35
1691,148,126,-8,17,0,43,3,17,17,28,17,36,17,45
1718,80,77,2,23,0,8,3,17,7,5,7,3,7,28
1719,137,109,-4,12,0,101,3,17,11,38,11,42,11,50
1828,120,109,-5,12,0,45,3,17,5,14,5,19,5,26
1851,148,149,-9,20,0,14,3,17,18,22,18,31,18,42
1991,131,123,-7,17,0,45,3,17,17,56,18,3,18,13
2091,125,116,-1,17,0,34,3,17,18,10,18,11,18,27
2194,80,64,-6,19,0,8,3,17,12,12,12,18,12,31
2214,123,135,-1,22,0,34,3,17,16,35,16,36,16,57
2328,318,299,-4,17,0,29,3,17,6,36,6,40,6,53
2344,119,116,-3,16,0,34,3,17,7,27,7,30,7,43
2717,124,112,-5,13,0,34,3,17,9,11,9,16,9,24
2737,309,285,0,17,0,29,3,17,11,1,11,1,11,18
2770,153,138,-5,16,0,14,3,17,5,57,6,2,6,13
2778,155,159,-2,21,0,14,3,17,10,3,10,5,10,24
2828,123,108,24,15,1,34,3,17,12,6,11,42,12,21
222,150,165,2,21,0,14,3,18,12,32,12,30,12,53
401,132,125,-2,16,0,45,3,18,15,18,15,20,15,34
426,81,57,27,11,1,8,3,18,11,28,11,1,11,39
440,261,253,6,17,0,100,3,18,17,47,17,41,18,4
476,259,242,-4,19,0,100,3,18,11,22,11,26,11,41
550,73,66,1,19,0,8,3,18,5,33,5,32,5,52
588,138,126,-5,16,0,101,3,18,19,6,19,11,19,22
649,156,144,-1,14,0,14,3,18,19,48,19,49,20,2
799,83,68,0,18,0,8,3,18,9,3,9,3,9,21
1151,113,106,-5,19,0,34,3,18,5,51,5,56,6,10
1177,119,116,-6,20,0,34,3,18,6,45,6,51,7,5
1309,151,149,-1,13,0,14,3,18,14,18,14,19,14,31
1409,315,290,-2,16,0,29,3,18,17,58,18,0,18,14
1567,152,156,2,19,0,14,3,18,8,2,8,0,8,21
1574,141,128,-5,14,0,43,3,18,7,14,7,19,7,28
1630,152,144,-5,15,0,14,3,18,16,17,16,22,16,32
1691,148,129,-6,15,0,43,3,18,17,30,17,36,17,45
1718,80,78,9,15,0,8,3,18,7,12,7,3,7,27
1719,135,116,-3,14,0,101,3,18,6,57,7,0,7,11
1828,120,123,-14,20,0,45,3,18,5,5,5,19,5,25
1851,148,129,-2,12,0,14,3,18,18,29,18,31,18,41
1907,122,113,-2,15,0,45,3,18,7,25,7,27,7,40
1991,131,111,-4,15,0,45,3,18,17,59,18,3,18,14
2091,125,124,-4,24,0,34,3,18,18,7,18,11,18,31
2194,80,71,-5,17,0,8,3,18,12,13,12,18,12,30
2214,123,150,61,22,1,34,3,18,17,37,16,36,17,59
2328,318,294,-3,15,0,29,3,18,6,37,6,40,6,52
2344,119,113,-6,15,0,34,3,18,7,24,7,30,7,39
2717,124,115,-2,18,0,34,3,18,9,14,9,16,9,32
2737,309,284,-5,21,0,29,3,18,10,56,11,1,11,17
2770,153,150,-3,21,0,14,3,18,5,59,6,2,6,20
2778,155,160,0,19,0,14,3,18,10,5,10,5,10,24
2828,123,109,11,19,0,34,3,18,11,53,11,42,12,12
222,150,138,-3,8,0,14,3,19,12,27,12,30,12,35
401,132,124,-6,22,0,45,3,19,15,14,15,20,15,36
426,81,77,-6,17,0,8,3,19,10,55,11,1,11,12
440,261,242,-6,12,0,100,3,19,17,35,17,41,17,47
476,259,241,7,11,0,100,3,19,11,33,11,26,11,44
550,73,61,-5,13,0,8,3,19,5,27,5,32,5,40
588,138,120,-7,13,0,101,3,19,19,4,19,11,19,17
649,156,149,-8,13,0,14,3,19,19,41,19,49,19,54
799,83,78,25,21,1,8,3,19,9,28,9,3,9,49
1151,113,111,-6,10,0,34,3,19,5,50,5,56,6,0
1177,119,119,4,15,0,34,3,19,6,55,6,51,7,10
1309,151,137,-8,12,0,14,3,19,14,11,14,19,14,23
1409,315,308,-7,18,0,29,3,19,17,53,18,0,18,11
1567,152,150,-7,18,0,14,3,19,7,53,8,0,8,11
1574,141,121,-2,19,0,43,3,19,7,17,7,19,7,36
1618,120,100,-5,12,0,34,3,19,20,22,20,27,20,34
1630,152,153,-5,19,0,14,3,19,16,17,16,22,16,36
1691,148,129,-8,12,0,43,3,19,17,28,17,36,17,40
1718,80,72,-5,20,0,8,3,19,6,58,7,3,7,18
1719,135,130,-10,24,0,101,3,19,6,50,7,0,7,14
1828,120,102,-5,12,0,45,3,19,5,14,5,19,5,26
1851,148,141,-1,21,0,14,3,19,18,30,18,31,18,51
1907,122,113,-6,18,0,45,3,19,7,21,7,27,7,39
1991,131,113,-3,12,0,45,3,19,18,0,18,3,18,12
2091,125,120,-2,13,0,34,3,19,18,9,18,11,18,22
2194,80,72,-7,17,0,8,3,19,12,11,12,18,12,28
2328,318,340,-3,13,0,29,3,19,6,37,6,40,6,50
2344,119,128,8,18,0,34,3,19,7,38,7,30,7,56
2737,309,316,-3,24,0,29,3,19,10,58,11,1,11,22
2770,153,147,-1,17,0,14,3,19,6,1,6,2,6,18
2778,155,145,-5,18,0,14,3,19,10,0,10,5,10,18
2828,123,109,5,11,0,34,3,19,11,47,11,42,11,58
222,150,134,-3,8,0,14,3,20,12,27,12,30,12,35
401,132,117,9,20,0,45,3,20,15,29,15,20,15,49
426,81,67,80,20,1,8,3,20,12,21,11,1,12,41
440,261,247,7,15,0,100,3,20,17,48,17,41,18,3
476,259,249,-6,16,0,100,3,20,11,20,11,26,11,36
550,73,52,-7,12,0,8,3,20,5,25,5,32,5,37
588,138,115,1,12,0,101,3,20,19,12,19,11,19,24
649,156,150,-6,13,0,14,3,20,19,43,19,49,19,56
799,83,86,-8,31,0,8,3,20,8,55,9,3,9,26
1177,119,113,-6,20,0,34,3,20,6,45,6,51,7,5
1309,151,147,-4,17,0,14,3,20,14,15,14,19,14,32
1409,315,297,21,9,1,29,3,20,18,21,18,0,18,30
1567,152,163,-2,15,0,14,3,20,7,58,8,0,8,13
1574,141,147,-4,15,0,43,3,20,7,15,7,19,7,30
1618,120,104,-7,12,0,34,3,20,20,20,20,27,20,32
1630,152,142,13,15,0,14,3,20,16,35,16,22,16,50
1691,148,118,-4,14,0,43,3,20,17,32,17,36,17,46
1718,80,64,-2,14,0,8,3,20,7,1,7,3,7,15
1719,135,121,-4,14,0,101,3,20,6,56,7,0,7,10
1828,120,111,-3,15,0,45,3,20,5,16,5,19,5,31
1851,148,146,-2,19,0,14,3,20,18,29,18,31,18,48
1907,122,123,-6,16,0,45,3,20,7,21,7,27,7,37
1991,131,116,-7,14,0,45,3,20,17,56,18,3,18,10
2091,125,116,20,18,1,34,3,20,18,31,18,11,18,49
2194,80,77,1,18,0,8,3,20,12,19,12,18,12,37
2328,318,317,-2,11,0,29,3,20,6,38,6,40,6,49
2344,119,123,-3,15,0,34,3,20,7,27,7,30,7,42
2737,309,320,-4,22,0,29,3,20,10,57,11,1,11,19
2778,155,153,-10,18,0,14,3,20,9,55,10,5,10,13
2828,123,92,3,11,0,34,3,20,11,45,11,42,11,56
222,150,126,0,13,0,14,3,21,12,30,12,30,12,43
401,132,122,31,16,1,45,3,21,15,51,15,20,16,7
426,81,81,-2,27,0,8,3,21,10,59,11,1,11,26
440,261,245,-3,17,0,100,3,21,17,38,17,41,17,55
476,259,242,-5,21,0,100,3,21,11,21,11,26,11,42
550,73,80,-7,31,0,8,3,21,5,25,5,32,5,56
588,138,139,-10,30,0,101,3,21,19,1,19,11,19,31
649,156,150,3,25,0,14,3,21,19,52,19,49,20,17
799,83,83,-5,19,0,8,3,21,8,58,9,3,9,17
1177,119,109,0,17,0,34,3,21,6,51,6,51,7,8
1309,151,137,10,15,0,14,3,21,14,29,14,19,14,44
1409,315,309,113,27,1,29,3,21,19,53,18,0,20,20
1445,256,239,-6,15,0,100,3,21,20,45,20,51,21,0
1567,152,138,4,17,0,14,3,21,8,4,8,0,8,21
1574,141,113,-4,17,0,43,3,21,7,15,7,19,7,32
1618,120,120,27,24,1,34,3,21,20,54,20,27,21,18
1630,152,137,61,12,1,14,3,21,17,23,16,22,17,35
1691,148,124,-1,12,0,43,3,21,17,35,17,36,17,47
1718,80,73,-1,16,0,8,3,21,7,2,7,3,7,18
1719,135,125,-4,19,0,101,3,21,6,56,7,0,7,15
1828,120,111,-3,12,0,45,3,21,5,16,5,19,5,28
1851,148,136,-4,14,0,14,3,21,18,27,18,31,18,41
1907,122,117,23,12,1,45,3,21,7,50,7,27,8,2
1991,131,132,-3,13,0,45,3,21,18,0,18,3,18,13
2091,125,115,0,15,0,34,3,21,18,11,18,11,18,26
2194,80,79,0,12,0,8,3,21,12,18,12,18,12,30
2344,119,125,0,26,0,34,3,21,7,30,7,30,7,56
2717,124,117,-1,12,0,34,3,21,9,15,9,16,9,27
2737,309,293,-2,20,0,29,3,21,10,59,11,1,11,19
2770,153,149,6,15,0,14,3,21,6,8,6,2,6,23
2778,155,140,-5,21,0,14,3,21,10,0,10,5,10,21
2828,123,108,18,15,1,34,3,21,12,0,11,42,12,15
222,150,139,-6,17,0,14,3,22,12,24,12,30,12,41
401,132,126,-8,23,0,45,3,22,15,12,15,20,15,35
426,81,78,7,22,0,8,3,22,11,8,11,1,11,30
440,261,267,-4,26,0,100,3,22,17,37,17,41,18,3
476,259,261,-5,18,0,100,3,22,11,21,11,26,11,39
550,73,62,-6,11,0,8,3,22,5,26,5,32,5,37
588,138,162,79,47,1,101,3,22,20,30,19,11,21,17
649,156,145,12,20,0,14,3,22,20,1,19,49,20,21
799,83,80,-1,24,0,8,3,22,9,2,9,3,9,26
1151,113,111,-5,20,0,34,3,22,5,51,5,56,6,11
1177,119,109,-6,18,0,34,3,22,6,45,6,51,7,3
1409,315,303,4,15,0,29,3,22,18,4,18,0,18,19
1445,256,238,105,16,1,100,3,22,22,36,20,51,22,52
1567,152,144,-7,15,0,14,3,22,7,53,8,0,8,8
1574,141,135,-5,27,0,43,3,22,7,14,7,19,7,41
1618,120,114,-6,17,0,34,3,22,20,21,20,27,20,38
1630,152,137,-1,13,0,14,3,22,16,21,16,22,16,34
1691,148,143,-7,19,0,43,3,22,17,29,17,36,17,48
1718,80,80,1,18,0,8,3,22,7,4,7,3,7,22
1719,135,145,-6,34,0,101,3,22,6,54,7,0,7,28
1828,120,122,-6,16,0,45,3,22,5,13,5,19,5,29
1851,148,136,-2,15,0,14,3,22,18,29,18,31,18,44
1907,122,129,-3,20,0,45,3,22,7,24,7,27,7,44
1991,131,142,14,20,0,45,3,22,18,17,18,3,18,37
2091,125,143,-4,22,0,34,3,22,18,7,18,11,18,29
2194,80,70,-1,11,0,8,3,22,12,17,12,18,12,28
2214,123,141,-1,18,0,34,3,22,16,35,16,36,16,53
2344,119,115,9,18,0,34,3,22,7,39,7,30,7,57
2717,124,122,-9,16,0,34,3,22,9,7,9,16,9,23
2737,309,288,18,14,1,29,3,22,11,19,11,1,11,33
2778,155,148,-2,25,0,14,3,22,10,3,10,5,10,28
2828,123,103,-2,13,0,34,3,22,11,40,11,42,11,53
440,261,252,-6,15,0,100,3,23,17,35,17,41,17,50
476,259,251,5,21,0,100,3,23,11,23,11,18,11,44
550,73,65,-2,19,0,8,3,23,5,30,5,32,5,49
799,76,91,-5,16,0,8,3,23,8,55,9,0,9,11
803,139,128,-6,22,0,101,3,23,15,25,15,31,15,47
1151,113,106,-5,14,0,34,3,23,5,51,5,56,6,5
1177,119,117,-3,18,0,34,3,23,6,48,6,51,7,6
1409,315,296,2,17,0,29,3,23,18,2,18,0,18,19
1567,152,145,-2,17,0,14,3,23,7,58,8,0,8,15
1574,141,145,-7,17,0,43,3,23,7,12,7,19,7,29
1618,120,107,38,14,1,34,3,23,21,5,20,27,21,19
1630,152,142,13,19,0,14,3,23,16,35,16,22,16,54
1691,148,111,-7,11,0,43,3,23,17,29,17,36,17,40
1719,141,139,-3,15,0,101,3,23,8,44,8,47,8,59
1828,120,112,-5,13,0,45,3,23,5,14,5,19,5,27
1851,148,132,26,15,1,14,3,23,18,57,18,31,19,12
1907,122,119,1,13,0,45,3,23,7,28,7,27,7,41
1980,127,123,3,17,0,45,3,23,9,45,9,42,10,2
1991,131,117,-10,11,0,45,3,23,17,53,18,3,18,4
2091,125,115,-6,18,0,34,3,23,18,5,18,11,18,23
2194,80,81,6,26,0,8,3,23,12,24,12,18,12,50
2717,124,116,-8,16,0,34,3,23,9,8,9,16,9,24
2737,309,295,-4,16,0,29,3,23,10,57,11,1,11,13
2770,153,137,-3,16,0,14,3,23,5,59,6,2,6,15
2778,155,150,-9,23,0,14,3,23,9,56,10,5,10,19
2828,123,104,23,14,1,34,3,23,12,5,11,42,12,19
222,150,135,-2,12,0,14,3,24,12,28,12,30,12,40
401,132,128,-8,24,0,45,3,24,15,12,15,20,15,36
426,81,81,-7,23,0,8,3,24,10,54,11,1,11,17
440,261,259,41,19,1,100,3,24,18,22,17,41,18,41
476,259,253,17,17,1,100,3,24,11,43,11,26,12,0
588,138,128,5,13,0,101,3,24,19,16,19,11,19,29
649,156,167,-4,17,0,14,3,24,19,45,19,49,20,2
799,76,105,-9,39,0,8,3,24,8,46,8,55,9,25
1151,113,109,-9,12,0,34,3,24,5,47,5,56,5,59
1177,119,106,-4,13,0,34,3,24,6,47,6,51,7,0
1309,151,144,-4,21,0,14,3,24,14,15,14,19,14,36
1409,315,307,20,29,1,29,3,24,18,20,18,0,18,49
1445,256,260,-2,17,0,100,3,24,20,49,20,51,21,6
1567,152,165,-3,26,0,14,3,24,7,57,8,0,8,23
1574,141,129,6,25,0,43,3,24,7,25,7,19,7,50
1618,120,109,32,17,1,34,3,24,20,59,20,27,21,16
1630,152,144,93,14,1,14,3,24,17,55,16,22,18,9
1691,148,133,59,19,1,43,3,24,18,35,17,36,18,54
1718,80,100,-2,48,0,8,3,24,7,1,7,3,7,49
1719,137,129,-2,17,0,101,3,24,11,40,11,42,11,57
1828,120,0,0,0,0,45,3,24,0,0,5,19,0,0
1851,148,152,81,17,1,14,3,24,19,52,18,31,20,9
1991,131,117,25,15,1,45,3,24,18,28,18,3,18,43
2091,125,124,-1,21,0,34,3,24,18,10,18,11,18,31
2194,80,85,-2,26,0,8,3,24,12,16,12,18,12,42
2214,123,119,18,24,1,34,3,24,16,54,16,36,17,18
2344,119,109,-5,17,0,34,3,24,7,25,7,30,7,42
2717,124,120,-2,12,0,34,3,24,9,14,9,16,9,26
2737,309,314,-1,21,0,29,3,24,11,0,11,1,11,21
2770,153,146,-5,12,0,14,3,24,5,57,6,2,6,9
2778,155,160,-9,21,0,14,3,24,9,56,10,5,10,17
2828,123,113,-4,18,0,34,3,24,11,38,11,42,11,56
222,150,0,0,0,0,14,3,25,0,0,12,30,0,0
401,132,121,-4,22,0,45,3,25,15,16,15,20,15,38
426,81,78,5,16,0,8,3,25,11,6,11,1,11,22
440,261,241,-4,13,0,100,3,25,17,37,17,41,17,50
476,259,248,11,15,0,100,3,25,11,37,11,26,11,52
550,73,72,-4,22,0,8,3,25,5,28,5,32,5,50
588,138,162,46,54,1,101,3,25,19,57,19,11,20,51
649,156,129,257,13,1,14,3,25,0,6,19,49,0,19
799,83,86,381,30,1,8,3,25,15,24,9,3,15,54
1151,113,102,14,15,0,34,3,25,6,10,5,56,6,25
1177,119,0,0,0,0,34,3,25,0,0,6,51,0,0
1309,151,138,-1,14,0,14,3,25,14,18,14,19,14,32
1409,315,318,4,17,0,29,3,25,18,4,18,0,18,21
1567,152,143,0,13,0,14,3,25,8,0,8,0,8,13
1574,141,159,-9,15,0,43,3,25,7,10,7,19,7,25
1618,120,104,140,18,1,34,3,25,22,47,20,27,23,5
1630,152,143,3,22,0,14,3,25,16,25,16,22,16,47
1691,148,147,26,27,1,43,3,25,18,2,17,36,18,29
1718,80,86,14,23,0,8,3,25,7,17,7,3,7,40
1719,135,131,19,23,1,101,3,25,7,19,7,0,7,42
1828,120,111,75,13,1,45,3,25,6,34,5,19,6,47
1851,148,0,0,0,0,14,3,25,0,0,18,31,0,0
1907,122,123,13,21,0,45,3,25,7,40,7,27,8,1
1991,131,121,-6,16,0,45,3,25,17,57,18,3,18,13
2091,125,106,255,20,1,34,3,25,22,26,18,11,22,46
2194,80,83,-4,16,0,8,3,25,12,14,12,18,12,30
2214,123,106,-5,15,0,34,3,25,16,31,16,36,16,46
2344,119,125,-4,31,0,34,3,25,7,26,7,30,7,57
2717,124,105,9,12,0,34,3,25,9,25,9,16,9,37
2737,309,298,45,16,1,29,3,25,11,46,11,1,12,2
2770,153,179,-2,22,0,14,3,25,6,0,6,2,6,22
2778,155,152,-6,20,0,14,3,25,9,59,10,5,10,19
2828,123,107,64,15,1,34,3,25,12,46,11,42,13,1
222,150,135,7,10,0,14,3,26,12,37,12,30,12,47
401,132,154,-5,46,0,45,3,26,15,15,15,20,16,1
426,81,92,-8,17,0,8,3,26,10,53,11,1,11,10
440,261,270,-6,27,0,100,3,26,17,35,17,41,18,2
476,259,256,20,28,1,100,3,26,11,46,11,26,12,14
550,73,83,-6,28,0,8,3,26,5,26,5,32,5,54
588,138,133,-2,18,0,101,3,26,19,9,19,11,19,27
649,156,144,3,15,0,14,3,26,19,52,19,49,20,7
799,83,69,45,18,1,8,3,26,9,48,9,3,10,6
1151,113,106,-6,16,0,34,3,26,5,50,5,56,6,6
1177,119,126,132,29,1,34,3,26,9,3,6,51,9,32
1309,151,143,19,11,1,14,3,26,14,38,14,19,14,49
1409,315,303,-2,21,0,29,3,26,17,58,18,0,18,19
1567,152,149,1,19,0,14,3,26,8,1,8,0,8,20
1574,141,125,110,20,1,43,3,26,9,9,7,19,9,29
1618,120,113,10,20,0,34,3,26,20,37,20,27,20,57
1630,152,138,22,18,1,14,3,26,16,44,16,22,17,2
1691,148,142,-6,25,0,43,3,26,17,30,17,36,17,55
1718,80,77,0,18,0,8,3,26,7,3,7,3,7,21
1719,135,124,-5,13,0,101,3,26,6,55,7,0,7,8
1828,120,122,-9,13,0,45,3,26,5,10,5,19,5,23
1851,148,132,-4,14,0,14,3,26,18,27,18,31,18,41
1907,122,134,-6,27,0,45,3,26,7,21,7,27,7,48
1991,131,119,1,14,0,45,3,26,18,4,18,3,18,18
2091,125,128,-7,14,0,34,3,26,18,4,18,11,18,18
2194,80,64,28,12,1,8,3,26,12,46,12,18,12,58
2214,123,103,-5,14,0,34,3,26,16,31,16,36,16,45
2344,119,111,-2,21,0,34,3,26,7,28,7,30,7,49
2737,309,322,-2,28,0,29,3,26,10,59,11,1,11,27
2770,153,135,-1,16,0,14,3,26,6,1,6,2,6,17
2778,155,140,8,16,0,14,3,26,10,13,10,5,10,29
2828,123,103,35,10,1,34,3,26,12,17,11,42,12,27
222,150,143,-13,15,0,14,3,27,12,17,12,30,12,32
401,132,125,-8,13,0,45,3,27,15,12,15,20,15,25
426,81,58,-8,9,0,8,3,27,10,53,11,1,11,2
440,261,261,-7,11,0,100,3,27,17,34,17,41,17,45
476,259,253,-7,15,0,100,3,27,11,19,11,26,11,34
550,73,64,-5,13,0,8,3,27,5,27,5,32,5,40
588,138,136,-6,15,0,101,3,27,19,5,19,11,19,20
649,156,141,8,23,0,14,3,27,19,57,19,49,20,20
799,83,88,-8,26,0,8,3,27,8,55,9,3,9,21
1177,119,105,-5,12,0,34,3,27,6,46,6,51,6,58
1309,151,137,-2,12,0,14,3,27,14,17,14,19,14,29
1409,315,295,-1,16,0,29,3,27,17,59,18,0,18,15
1567,152,137,-3,13,0,14,3,27,7,57,8,0,8,10
1574,141,125,-8,13,0,43,3,27,7,11,7,19,7,24
1618,120,107,-4,18,0,34,3,27,20,23,20,27,20,41
1630,152,149,0,19,0,14,3,27,16,22,16,22,16,41
1691,148,149,-4,20,0,43,3,27,17,32,17,36,17,52
1718,80,71,-8,16,0,8,3,27,6,55,7,3,7,11
1719,135,152,-10,17,0,101,3,27,6,50,7,0,7,7
1828,120,113,-6,12,0,45,3,27,5,13,5,19,5,25
1851,148,137,236,15,1,14,3,27,22,27,18,31,22,42
1907,122,112,-6,14,0,45,3,27,7,21,7,27,7,35
1991,131,134,-8,19,0,45,3,27,17,55,18,3,18,14
2091,125,118,3,20,0,34,3,27,18,14,18,11,18,34
2194,80,77,-5,13,0,8,3,27,12,13,12,18,12,26
2214,123,100,4,11,0,34,3,27,16,40,16,36,16,51
2344,119,112,-3,17,0,34,3,27,7,27,7,30,7,44
2737,309,309,-4,13,0,29,3,27,10,57,11,1,11,10
2770,153,138,-6,14,0,14,3,27,5,56,6,2,6,10
2778,155,143,11,17,0,14,3,27,10,16,10,5,10,33
2828,123,106,-2,15,0,34,3,27,11,40,11,42,11,55
401,132,124,2,23,0,45,3,28,15,22,15,20,15,45
426,81,71,-1,15,0,8,3,28,11,0,11,1,11,15
440,261,227,-3,12,0,100,3,28,17,38,17,41,17,50
476,259,248,2,16,0,100,3,28,11,28,11,26,11,44
550,73,80,-3,32,0,8,3,28,5,29,5,32,6,1
588,138,122,-3,10,0,101,3,28,19,8,19,11,19,18
649,156,141,-5,12,0,14,3,28,19,44,19,49,19,56
799,83,80,0,19,0,8,3,28,9,3,9,3,9,22
1177,119,109,-4,11,0,34,3,28,6,47,6,51,6,58
1309,151,138,2,14,0,14,3,28,14,21,14,19,14,35
1409,315,305,0,19,0,29,3,28,18,0,18,0,18,19
1567,152,147,1,18,0,14,3,28,8,1,8,0,8,19
1574,141,131,-6,21,0,43,3,28,7,13,7,19,7,34
1618,120,98,1,11,0,34,3,28,20,28,20,27,20,39
1630,152,141,-1,14,0,14,3,28,16,21,16,22,16,35
1691,148,141,87,20,1,43,3,28,19,3,17,36,19,23
1718,80,98,-1,45,0,8,3,28,7,2,7,3,7,47
1719,135,151,-6,12,0,101,3,28,6,54,7,0,7,6
1828,120,108,-3,7,0,45,3,28,5,16,5,19,5,23
1851,148,138,-3,12,0,14,3,28,18,28,18,31,18,40
1907,122,122,-4,20,0,45,3,28,7,23,7,27,7,43
1991,131,121,-5,11,0,45,3,28,17,58,18,3,18,9
2091,125,105,1,13,0,34,3,28,18,12,18,11,18,25
2194,80,78,-5,15,0,8,3,28,12,13,12,18,12,28
2214,123,103,1,15,0,34,3,28,16,37,16,36,16,52
2344,119,120,-1,21,0,34,3,28,7,29,7,30,7,50
2717,124,129,-4,14,0,34,3,28,9,12,9,16,9,26
2737,309,288,0,17,0,29,3,28,11,1,11,1,11,18
2770,153,131,-6,11,0,14,3,28,5,56,6,2,6,7
2778,155,149,-2,20,0,14,3,28,10,3,10,5,10,23
2828,123,122,9,22,0,34,3,28,11,51,11,42,12,13
222,150,147,-3,18,0,14,3,29,12,27,12,30,12,45
401,132,128,-5,24,0,45,3,29,15,15,15,20,15,39
426,81,72,14,20,0,8,3,29,11,15,11,1,11,35
440,261,251,-3,17,0,100,3,29,17,38,17,41,17,55
476,259,259,-6,27,0,100,3,29,11,20,11,26,11,47
550,73,69,0,26,0,8,3,29,5,32,5,32,5,58
588,138,130,-5,20,0,101,3,29,19,6,19,11,19,26
649,156,162,1,23,0,14,3,29,19,50,19,49,20,13
799,83,82,-1,20,0,8,3,29,9,2,9,3,9,22
1151,113,104,-3,12,0,34,3,29,5,53,5,56,6,5
1177,119,109,-7,17,0,34,3,29,6,44,6,51,7,1
1309,151,138,-2,15,0,14,3,29,14,17,14,19,14,32
1409,315,306,7,19,0,29,3,29,18,7,18,0,18,26
1567,152,165,-5,34,0,14,3,29,7,55,8,0,8,29
1574,141,138,-4,17,0,43,3,29,7,15,7,19,7,32
